56	2.688172e+03	1.443207e-02	2.565382e-03	9.001215e+02	6.258398e-11	1.318777e-10
57	2.691790e+03	1.279801e-02	2.616892e-03	9.001215e+02	6.258975e-11	1.318531e-10
58	2.695418e+03	1.295615e-02	2.669180e-03	9.001215e+02	6.259485e-11	1.318313e-10
59	2.699055e+03	1.486225e-02	2.729322e-03	9.001215e+02	6.259997e-11	1.318094e-10
60	2.702703e+03	1.497275e-02	2.790075e-03	9.001215e+02	6.260057e-11	1.317893e-10
61	2.706360e+03	1.390970e-02	2.846667e-03	9.001215e+02	6.259959e-11	1.317697e-10
62	2.710027e+03	1.326998e-02	2.900803e-03	9.001215e+02	6.259860e-11	1.317501e-10
63	2.713704e+03	1.288750e-02	2.953522e-03	9.001215e+02	6.260680e-11	1.317293e-10
64	2.717391e+03	1.134704e-02	3.000065e-03	9.001215e+02	6.261503e-11	1.317084e-10
65	2.721088e+03	6.559547e-03	3.027044e-03	9.001215e+02	6.262326e-11	1.316855e-10
66	2.724796e+03	1.070293e-02	3.071185e-03	9.001215e+02	6.263147e-11	1.316578e-10
67	2.728513e+03	1.385265e-02	3.128472e-03	9.001215e+02	6.263970e-11	1.316300e-10
68	2.732240e+03	1.470569e-02	3.189453e-03	9.001215e+02	6.264809e-11	1.316021e-10
69	2.735978e+03	1.475104e-02	3.250789e-03	9.001215e+02	6.265659e-11	1.315741e-10
70	2.739726e+03	1.356630e-02	3.307354e-03	9.001215e+02	6.266512e-11	1.315460e-10
71	2.743484e+03	1.416689e-02	3.366585e-03	9.001215e+02	6.265857e-11	1.315330e-10
72	2.747253e+03	1.530196e-02	3.430737e-03	9.001215e+02	6.265069e-11	1.315213e-10
73	2.751032e+03	1.369154e-02	3.488296e-03	9.001215e+02	6.264831e-11	1.315072e-10
74	2.754821e+03	1.319798e-02	3.543933e-03	9.001215e+02	6.266015e-11	1.314873e-10
75	2.758621e+03	1.353747e-02	3.601159e-03	9.001215e+02	6.267202e-11	1.314674e-10
76	2.762431e+03	1.531380e-02	3.666072e-03	9.001215e+02	6.268485e-11	1.314346e-10
77	2.766252e+03	1.245637e-02	3.719020e-03	9.001215e+02	6.269824e-11	1.313946e-10
78	2.770083e+03	1.243067e-02	3.772004e-03	9.001215e+02	6.271117e-11	1.313551e-10
79	2.773925e+03	1.354836e-02	3.829913e-03	9.001215e+02	6.269985e-11	1.313477e-10
80	2.777778e+03	1.338509e-02	3.887284e-03	9.001215e+02	6.268850e-11	1.313403e-10
81	2.781641e+03	1.257882e-02	3.941348e-03	9.001215e+02	6.268508e-11	1.313291e-10
82	2.785515e+03	1.226238e-02	3.994199e-03	9.001215e+02	6.269267e-11	1.313125e-10
83	2.789400e+03	1.186029e-02	4.045460e-03	9.001215e+02	6.270028e-11	1.312960e-10
84	2.793296e+03	1.314322e-02	4.102425e-03	9.001215e+02	6.271145e-11	1.312696e-10
85	2.797203e+03	1.112272e-02	4.150767e-03	9.001215e+02	6.272333e-11	1.312414e-10
86	2.801120e+03	1.069947e-02	4.197401e-03	9.001215e+02	6.273416e-11	1.312144e-10
87	2.805049e+03	1.388864e-02	4.258104e-03	9.001215e+02	6.274226e-11	1.311907e-10
88	2.808989e+03	1.377874e-02	4.318496e-03	9.001215e+02	6.275038e-11	1.311669e-10
89	2.812940e+03	1.153157e-02	4.369181e-03	9.001215e+02	6.276070e-11	1.311391e-10
90	2.816901e+03	1.337881e-02	4.428150e-03	9.001215e+02	6.277181e-11	1.311097e-10
91	2.820874e+03	1.208370e-02	4.481562e-03	9.001215e+02	6.278208e-11	1.310814e-10
92	2.824859e+03	1.140513e-02	4.532117e-03	9.001215e+02	6.278927e-11	1.310567e-10
93	2.828854e+03	1.190953e-02	4.585057e-03	9.001215e+02	6.279648e-11	1.310319e-10
94	2.832861e+03	1.397739e-02	4.647366e-03	9.001215e+02	6.280068e-11	1.310160e-10
95	2.836879e+03	1.431805e-02	4.711374e-03	9.001215e+02	6.280372e-11	1.310034e-10
